   7.8156313e-01   9.0077874e-01   4.5936466e-01
   8.0160321e-01   7.5795761e-01   3.1256577e-01
   8.2164329e-01   9.2737429e-01   4.7829926e-01
   8.4168337e-01   8.6011469e-01   4.0764641e-01
   8.6172345e-01   9.3421395e-01   4.7863779e-01
   8.8176353e-01   8.5855460e-01   4.0015140e-01
   9.0180361e-01   9.1460314e-01   4.5364929e-01
   9.2184369e-01   9.7980482e-01   5.1657229e-01
   9.4188377e-01   9.2475785e-01   4.5951426e-01
   9.6192385e-01   1.0500441e+00   5.8305274e-01
   9.8196393e-01   9.4706049e-01   4.7858049e-01
   1.0020040e+00   8.8879155e-01   4.1907779e-01
   1.0220441e+00   9.3427081e-01   4.6357401e-01
   1.0420842e+00   9.9567580e-01   5.2424262e-01
   1.0621242e+00   9.7655803e-01   5.0463111e-01
   1.0821643e+00   9.4330985e-01   4.7112781e-01
   1.1022044e+00   1.0344234e+00   5.6222094e-01
   1.1222445e+00   9.5856668e-01   4.8657463e-01
   1.1422846e+00   1.0607901e+00   5.8923546e-01
   1.1623246e+00   9.9904162e-01   5.2814752e-01
   1.1823647e+00   1.1139931e+00   6.4397900e-01
   1.2024048e+00   1.2004972e+00   7.3157894e-01
   1.2224449e+00   1.1947252e+00   7.2711481e-01
   1.2424850e+00   1.1143818e+00   6.4828785e-01
   1.2625251e+00   1.1720875e+00   7.0771486e-01
   1.2825651e+00   1.1418414e+00   6.7939162e-01
   1.3026052e+00   1.2474914e+00   7.8716234e-01
   1.3226453e+00   1.0862124e+00   6.2819877e-01
   1.3426854e+00   1.1565936e+00   7.0108651e-01
   1.3627255e+00   1.1763037e+00   7.2349097e-01
   1.3827655e+00   1.2594851e+00   8.0955144e-01
   1.4028056e+00   1.2086154e+00   7.6174196e-01
   1.4228457e+00   1.2706908e+00   8.2705585e-01
   1.4428858e+00   1.1479417e+00   7.0772007e-01
   1.4629259e+00   1.3843782e+00   9.4774176e-01
   1.4829659e+00   1.3029534e+00   8.7007094e-01
   1.5030060e+00   1.2588098e+00   8.2984691e-01
   1.5230461e+00   1.2088781e+00   7.8399752e-01
   1.5430862e+00   1.2984764e+00   8.7783792e-01
   1.5631263e+00   1.3140170e+00   8.9777735e-01
   1.5831663e+00   1.3192760e+00   9.0758905e-01
   1.6032064e+00   1.4540582e+00   1.0470751e+00
   1.6232465e+00   1.4424791e+00   1.0403480e+00
   1.6432866e+00   1.3777373e+00   9.8060388e-01
   1.6633267e+00   1.4664954e+00   1.0745022e+00
   1.6833667e+00   1.4122789e+00   1.0255660e+00
   1.7034068e+00   1.3493780e+00   9.6808274e-01
   1.7234469e+00   1.3951325e+00   1.0193896e+00
   1.7434870e+00   1.5630628e+00   1.1930044e+00
   1.7635271e+00   1.5314187e+00   1.1671743e+00
   1.7835671e+00   1.4937410e+00   1.1354377e+00
   1.8036072e+00   1.3759840e+00   1.0237463e+00
   1.8236473e+00   1.4644941e+00   1.1184440e+00
   1.8436874e+00   1.5727925e+00   1.2330497e+00
   1.8637275e+00   1.5509417e+00   1.2176234e+00
   1.8837675e+00   1.5819219e+00   1.2551430e+00
   1.9038076e+00   1.5632150e+00   1.2430880e+00
   1.9238477e+00   1.4505815e+00   1.1372165e+00
   1.9438878e+00   1.5419124e+00   1.2354174e+00
   1.9639279e+00   1.6098898e+00   1.3103706e+00
   1.9839679e+00   1.5393615e+00   1.2469216e+00
   2.0040080e+00   1.5592041e+00   1.2739448e+00
   2.0240481e+00   1.6998053e+00   1.4218256e+00
   2.0440882e+00   1.6405174e+00   1.3699144e+00
   2.0641283e+00   1.5073357e+00   1.2442043e+00
   2.0841683e+00   1.5216582e+00   1.2660913e+00
   2.1042084e+00   1.6971181e+00   1.4492066e+00
   2.1242485e+00   1.7060937e+00   1.4659263e+00
   2.1442886e+00   1.5869929e+00   1.3546565e+00
   2.1643287e+00   1.6913717e+00   1.4669511e+00
   2.1843687e+00   1.5799427e+00   1.3635209e+00
   2.2044088e+00   1.6981534e+00   1.4898112e+00
   2.2244489e+00   1.6965322e+00   1.4963490e+00
   2.2444890e+00   1.7370543e+00   1.5451073e+00
   2.2645291e+00   1.7443194e+00   1.5606841e+00
   2.2845691e+00   1.7346145e+00   1.5593646e+00
   2.3046092e+00   1.6790163e+00   1.5122237e+00
   2.3246493e+00   1.6852393e+00   1.5269740e+00
   2.3446894e+00   1.7928969e+00   1.6432275e+00
   2.3647295e+00   1.7699970e+00   1.6289901e+00
   2.3847695e+00   1.8007258e+00   1.6684465e+00
   2.4048096e+00   1.8881850e+00   1.7646966e+00
   2.4248497e+00   1.6674572e+00   1.5528215e+00
   2.4448898e+00   1.7729599e+00   1.6672370e+00
   2.4649299e+00   1.8183403e+00   1.7215887e+00
   2.4849699e+00   1.6966543e+00   1.6089310e+00
   2.5050100e+00   1.7762173e+00   1.6975778e+00
   2.5250501e+00   1.8350509e+00   1.7655491e+00
   2.5450902e+00   1.8763183e+00   1.8160066e+00
   2.5651303e+00   1.8663338e+00   1.8152631e+00
   2.5851703e+00   1.9311511e+00   1.8893708e+00
   2.6052104e+00   1.8549247e+00   1.8224830e+00
   2.6252505e+00   1.7601428e+00   1.7370863e+00
   2.6452906e+00   1.9610925e+00   1.9474664e+00
   2.6653307e+00   1.8235626e+00   1.8194107e+00
   2.6853707e+00   1.8149836e+00   1.8203485e+00
   2.7054108e+00   1.8054105e+00   1.8203333e+00
   2.7254509e+00   1.8829290e+00   1.9074497e+00
   2.7454910e+00   1.9002481e+00   1.9344051e+00
   2.7655311e+00   1.8634944e+00   1.9073250e+00
   2.7855711e+00   1.9963230e+00   2.0498632e+00
   2.8056112e+00   2.0704229e+00   2.1337076e+00
   2.8256513e+00   2.0132173e+00   2.0862798e+00
   2.8456914e+00   1.9546458e+00   2.0375186e+00
   2.8657315e+00   2.0395597e+00   2.1322741e+00
   2.8857715e+00   1.8754063e+00   1.9779921e+00
   2.9058116e+00   2.0829774e+00   2.1954635e+00
   2.9258517e+00   2.0521586e+00   2.1745727e+00
   2.9458918e+00   2.0063268e+00   2.1386954e+00
   2.9659319e+00   1.9685237e+00   2.1108724e+00
   2.9859719e+00   1.9322022e+00   2.0845554e+00
   3.0060120e+00   1.9898930e+00   2.1522740e+00
   3.0260521e+00   1.9541941e+00   2.1266252e+00
   3.0460922e+00   2.0200834e+00   2.2025858e+00
   3.0661323e+00   2.0474964e+00   2.2400904e+00
   3.0861723e+00   1.9772333e+00   2.1799381e+00
   3.1062124e+00   2.0744886e+00   2.2873224e+00
   3.1262525e+00   2.1796262e+00   2.4026062e+00
   3.1462926e+00   1.9520235e+00   2.1851661e+00
   3.1663327e+00   2.0185743e+00   2.2618948e+00
   3.1863727e+00   2.0681769e+00   2.3216898e+00
   3.2064128e+00   2.1362016e+00   2.3999203e+00
   3.2264529e+00   2.0782645e+00   2.3522016e+00
   3.2464930e+00   2.0080050e+00   2.2921723e+00
   3.2665331e+00   2.0294479e+00   2.3238562e+00
   3.2865731e+00   2.0298033e+00   2.3344626e+00
   3.3066132e+00   2.2276764e+00   2.5425958e+00
   3.3266533e+00   2.0633919e+00   2.3885798e+00
   3.3466934e+00   2.1653191e+00   2.5007829e+00
   3.3667335e+00   2.1966134e+00   2.5423599e+00
   3.3867735e+00   2.2732273e+00   2.6292623e+00
   3.4068136e+00   2.1087024e+00   2.4750310e+00
   3.4268537e+00   2.0818255e+00   2.4584520e+00
   3.4468938e+00   2.2866337e+00   2.6735618e+00
   3.4669339e+00   2.2440286e+00   2.6412611e+00
   3.4869739e+00   2.0741860e+00   2.4817249e+00
   3.5070140e+00   2.2904519e+00   2.7082987e+00
   3.5270541e+00   2.0846834e+00   2.5128389e+00
   3.5470942e+00   2.2439946e+00   2.6824586e+00
   3.5671343e+00   2.1163519e+00   2.5651238e+00
   3.5871743e+00   2.2735387e+00   2.7326170e+00
   3.6072144e+00   2.1699756e+00   2.6393584e+00
   3.6272545e+00   2.3421602e+00   2.8218448e+00
   3.6472946e+00   2.3337371e+00   2.8237202e+00
   3.6673347e+00   2.1517246e+00   2.6520022e+00
   3.6873747e+00   2.2662847e+00   2.7768523e+00
   3.7074148e+00   2.2375663e+00   2.7584187e+00
   3.7274549e+00   2.2008209e+00   2.7319522e+00
   3.7474950e+00   2.1495469e+00   2.6909509e+00
   3.7675351e+00   2.3807111e+00   2.9323809e+00
   3.7875752e+00   2.3712924e+00   2.9332204e+00
   3.8076152e+00   2.3741351e+00   2.9463133e+00
   3.8276553e+00   2.2117686e+00   2.7941884e+00
   3.8476954e+00   2.3779822e+00   2.9706344e+00
   3.8677355e+00   2.2921815e+00   2.8950564e+00
   3.8877756e+00   2.2519182e+00   2.8650057e+00
   3.9078156e+00   2.1869328e+00   2.8102222e+00
   3.9278557e+00   2.2873523e+00   2.9208323e+00
   3.9478958e+00   2.3724585e+00   3.0161176e+00
   3.9679359e+00   2.3129912e+00   2.9668171e+00
   3.9879760e+00   2.3208551e+00   2.9848351e+00
   4.0080160e+00   2.2361897e+00   2.9103109e+00
   4.0280561e+00   2.4488375e+00   3.1330861e+00
   4.0480962e+00   2.2258476e+00   2.9202098e+00
   4.0681363e+00   2.2505432e+00   2.9550044e+00
   4.0881764e+00   2.2473652e+00   2.9619106e+00
   4.1082164e+00   2.3192607e+00   3.0438749e+00
   4.1282565e+00   2.3106658e+00   3.0453332e+00
   4.1482966e+00   2.4740062e+00   3.2187107e+00
   4.1683367e+00   2.4684913e+00   3.2232162e+00
   4.1883768e+00   2.3046765e+00   3.0694050e+00
   4.2084168e+00   2.3009586e+00   3.0756734e+00
   4.2284569e+00   2.4914504e+00   3.2761337e+00
   4.2484970e+00   2.3330980e+00   3.1277320e+00
   4.2685371e+00   2.4466251e+00   3.2511912e+00
   4.2885772e+00   2.4721733e+00   3.2866527e+00
   4.3086172e+00   2.3266147e+00   3.1509885e+00
   4.3286573e+00   2.4359039e+00   3.2701525e+00
   4.3486974e+00   2.3809938e+00   3.2250975e+00
   4.3687375e+00   2.5417260e+00   3.3956646e+00
   4.3887776e+00   2.3701259e+00   3.2338790e+00
   4.4088176e+00   2.3105600e+00   3.1841068e+00
   4.4288577e+00   2.4685090e+00   3.3518286e+00
   4.4488978e+00   2.4367952e+00   3.3298662e+00
   4.4689379e+00   2.3776016e+00   3.2804022e+00
   4.4889780e+00   2.5375954e+00   3.4501039e+00
   4.5090180e+00   2.3572638e+00   3.2794579e+00
   4.5290581e+00   2.5094900e+00   3.4413471e+00
   4.5490982e+00   2.4216483e+00   3.3631458e+00
   4.5691383e+00   2.4810636e+00   3.4321784e+00
   4.5891784e+00   2.4341690e+00   3.3948779e+00
   4.6092184e+00   2.4338166e+00   3.4040960e+00
   4.6292585e+00   2.5482563e+00   3.5280824e+00
   4.6492986e+00   2.4771747e+00   3.4665236e+00
   4.6693387e+00   2.5762901e+00   3.5751374e+00
   4.6893788e+00   2.3949124e+00   3.4032337e+00
   4.7094188e+00   2.4825630e+00   3.5003337e+00
   4.7294589e+00   2.4185795e+00   3.4457746e+00
   4.7494990e+00   2.3901026e+00   3.4266970e+00
   4.7695391e+00   2.4390372e+00   3.4850055e+00
   4.7895792e+00   2.5036718e+00   3.5589885e+00
   4.8096192e+00   2.4279729e+00   3.4926122e+00
   4.8296593e+00   2.5833808e+00   3.6573168e+00
   4.8496994e+00   2.4189957e+00   3.5022023e+00
   4.8697395e+00   2.4106624e+00   3.5031133e+00
   4.8897796e+00   2.4328255e+00   3.5344942e+00
   4.9098196e+00   2.6567812e+00   3.7676411e+00
   4.9298597e+00   2.5234742e+00   3.6434985e+00
   4.9498998e+00   2.5685793e+00   3.6977409e+00
   4.9699399e+00   2.6662847e+00   3.8045565e+00
   4.9899800e+00   2.4501739e+00   3.5975287e+00
   5.0100200e+00   2.4974261e+00   3.6538363e+00
   5.0300601e+00   2.6739228e+00   3.8393609e+00
   5.0501002e+00   2.5122238e+00   3.6866620e+00
   5.0701403e+00   2.6248843e+00   3.8082948e+00
   5.0901804e+00   2.4590342e+00   3.6513889e+00
   5.1102204e+00   2.6664806e+00   3.8677515e+00
   5.1302605e+00   2.5581489e+00   3.7683075e+00
   5.1503006e+00   2.5947697e+00   3.8137878e+00
   5.1703407e+00   2.6118159e+00   3.8396650e+00
   5.1903808e+00   2.4980920e+00   3.7347434e+00
   5.2104208e+00   2.6655327e+00   3.9109577e+00
   5.2304609e+00   2.5895311e+00   3.8437008e+00
   5.2505010e+00   2.4918646e+00   3.7547501e+00
   5.2705411e+00   2.5689003e+00   3.8404726e+00
   5.2905812e+00   2.7271584e+00   4.0073882e+00
   5.3106212e+00   2.6418929e+00   3.9307512e+00
   5.3306613e+00   2.5240284e+00   3.8214857e+00
   5.3507014e+00   2.6488090e+00   3.9548360e+00
   5.3707415e+00   2.5625165e+00   3.8770838e+00
   5.3907816e+00   2.5673007e+00   3.8903786e+00
   5.4108216e+00   2.6984444e+00   4.0300033e+00
   5.4308617e+00   2.5282281e+00   3.8682383e+00
   5.4509018e+00   2.7194362e+00   4.0678679e+00
   5.4709419e+00   2.5581292e+00   3.9149526e+00
   5.4909820e+00   2.6662057e+00   4.0313908e+00
   5.5110220e+00   2.5795355e+00   3.9530524e+00
   5.5310621e+00   2.6902959e+00   4.0721146e+00
   5.5511022e+00   2.5556280e+00   3.9457183e+00
   5.5711423e+00   2.5677446e+00   3.9660765e+00
   5.5911824e+00   2.7517439e+00   4.1582872e+00
   5.6112224e+00   2.6172258e+00   4.0319504e+00
   5.6312625e+00   2.7534996e+00   4.1763750e+00
   5.6513026e+00   2.6913591e+00   4.1223551e+00
   5.6713427e+00   2.6595004e+00   4.0985867e+00
   5.6913828e+00   2.6620528e+00   4.1091989e+00
   5.7114228e+00   2.6097499e+00   4.0649255e+00
   5.7314629e+00   2.6207879e+00   4.0839626e+00
   5.7515030e+00   2.5820128e+00   4.0531560e+00
   5.7715431e+00   2.6959393e+00   4.1750207e+00
   5.7915832e+00   2.7145843e+00   4.2015733e+00
   5.8116232e+00   2.5817074e+00   4.0765734e+00
   5.8316633e+00   2.7966573e+00   4.2993697e+00
   5.8517034e+00   2.6837332e+00   4.1942616e+00
   5.8717435e+00   2.7469113e+00   4.2652251e+00
   5.8917836e+00   2.5928886e+00   4.1189572e+00
   5.9118236e+00   2.6771582e+00   4.2109509e+00
   5.9318637e+00   2.7185709e+00   4.2600572e+00
   5.9519038e+00   2.6176747e+00   4.1668240e+00
   5.9719439e+00   2.6570081e+00   4.2137897e+00
   5.9919840e+00   2.6956040e+00   4.2599874e+00
   6.0120240e+00   2.8204571e+00   4.3924117e+00
   6.0320641e+00   2.8428409e+00   4.4223360e+00
   6.0521042e+00   2.8299106e+00   4.4169157e+00
   6.0721443e+00   2.7398532e+00   4.3343377e+00
   6.0921844e+00   2.8092006e+00   4.4111339e+00
   6.1122244e+00   2.8401201e+00   4.4494717e+00
   6.1322645e+00   2.7792387e+00   4.3959780e+00
   6.1523046e+00   2.8072701e+00   4.4313666e+00
   6.1723447e+00   2.7823684e+00   4.4137916e+00
   6.1923848e+00   2.7311015e+00   4.3698208e+00
   6.2124248e+00   2.6296707e+00   4.2756557e+00
   6.2324649e+00   2.8174594e+00   4.4706797e+00
   6.2525050e+00   2.7767319e+00   4.4371570e+00
   6.2725451e+00   2.6315604e+00   4.2991599e+00
   6.2925852e+00   2.7662170e+00   4.4409605e+00
   6.3126253e+00   2.6380409e+00   4.3198981e+00
   6.3326653e+00   2.7619990e+00   4.4509396e+00
   6.3527054e+00   2.6420275e+00   4.3380211e+00
   6.3727455e+00   2.7569069e+00   4.4599233e+00
   6.3927856e+00   2.8605949e+00   4.5706039e+00
   6.4128257e+00   2.8113896e+00   4.5283611e+00
   6.4328657e+00   2.7162939e+00   4.4401976e+00
   6.4529058e+00   2.7969749e+00   4.5277808e+00
   6.4729459e+00   2.6720298e+00   4.4097079e+00
   6.4929860e+00   2.8879461e+00   4.6324663e+00
   6.5130261e+00   2.8129636e+00   4.5642959e+00
   6.5330661e+00   2.7688009e+00   4.5269154e+00
   6.5531062e+00   2.7232058e+00   4.4880726e+00
   6.5731463e+00   2.7311853e+00   4.5027745e+00
   6.5931864e+00   2.8215235e+00   4.5998054e+00
   6.6132265e+00   2.6928887e+00   4.4778335e+00
   6.6332665e+00   2.8730010e+00   4.6645791e+00
   6.6533066e+00   2.7008579e+00   4.4990395e+00
   6.6733467e+00   2.8610751e+00   4.6658307e+00
   6.6933868e+00   2.8243644e+00   4.6356645e+00
   6.7134269e+00   2.9291041e+00   4.7469192e+00
   6.7334669e+00   2.7955959e+00   4.6198965e+00
   6.7535070e+00   2.8479200e+00   4.6786767e+00
   6.7735471e+00   2.7748775e+00   4.6120611e+00
   6.7935872e+00   2.7053168e+00   4.5488980e+00
   6.8136273e+00   2.7935109e+00   4.6434606e+00
   6.8336673e+00   2.8773482e+00   4.7336372e+00
   6.8537074e+00   2.7195598e+00   4.5821589e+00
   6.8737475e+00   2.9422683e+00   4.8111487e+00
   6.8937876e+00   2.8916197e+00   4.7667523e+00
   6.9138277e+00   2.7713921e+00   4.6527481e+00
   6.9338677e+00   2.9276930e+00   4.8152435e+00
   6.9539078e+00   2.7753256e+00   4.6690420e+00
   6.9739479e+00   2.8966516e+00   4.7965052e+00
   6.9939880e+00   2.8552908e+00   4.7612529e+00
   7.0140281e+00   2.8880813e+00   4.8001234e+00
   7.0340681e+00   2.9244645e+00   4.8425581e+00
   7.0541082e+00   2.8868336e+00   4.8109503e+00
   7.0741483e+00   2.8078264e+00   4.7379379e+00
   7.0941884e+00   2.9624277e+00   4.8985057e+00
   7.1142285e+00   2.8139129e+00   4.7559291e+00
   7.1342685e+00   2.9217701e+00   4.8696965e+00
   7.1543086e+00   2.8744053e+00   4.8282139e+00
   7.1743487e+00   2.8590515e+00   4.8187142e+00
   7.1943888e+00   2.7777472e+00   4.7432362e+00
   7.2144289e+00   2.9239009e+00   4.8951883e+00
   7.2344689e+00   2.8853587e+00   4.8624169e+00
   7.2545090e+00   2.7560496e+00   4.7388508e+00
   7.2745491e+00   2.9535567e+00   4.9420733e+00
   7.2945892e+00   2.9750289e+00   4.9692334e+00
   7.3146293e+00   2.8156480e+00   4.8155130e+00
   7.3346693e+00   2.9152627e+00   4.9207608e+00
   7.3547094e+00   2.7423852e+00   4.7534892e+00
   7.3747495e+00   2.9472633e+00   4.9639459e+00
   7.3947896e+00   2.8561689e+00   4.8784031e+00
   7.4148297e+00   2.8488290e+00   4.8765877e+00
   7.4348697e+00   2.8735811e+00   4.9068373e+00
   7.4549098e+00   2.8843759e+00   4.9231027e+00
   7.4749499e+00   2.9634879e+00   5.0076586e+00
   7.4949900e+00   2.9386937e+00   4.9882816e+00
   7.5150301e+00   2.8243806e+00   4.8793589e+00
   7.5350701e+00   2.7575201e+00   4.8178625e+00
   7.5551102e+00   2.8693999e+00   4.9350797e+00
   7.5751503e+00   2.8489174e+00   4.9199084e+00
   7.5951904e+00   2.8412344e+00   4.9175102e+00
   7.6152305e+00   2.7748219e+00   4.8563564e+00
   7.6352705e+00   2.9230023e+00   5.0097693e+00
   7.6553106e+00   2.8988639e+00   4.9908373e+00
   7.6753507e+00   2.9855912e+00   5.0827451e+00
   7.6953908e+00   2.9993208e+00   5.1016294e+00
   7.7154309e+00   2.8848066e+00   4.9922441e+00
   7.7354709e+00   2.8542578e+00   4.9667984e+00
   7.7555110e+00   2.8129735e+00   4.9305917e+00
   7.7755511e+00   2.8757748e+00   4.9984450e+00
   7.7955912e+00   3.0112513e+00   5.1389481e+00
   7.8156313e+00   2.8439258e+00   4.9766239e+00
   7.8356713e+00   2.9914167e+00   5.1290907e+00
   7.8557114e+00   3.0100021e+00   5.1526270e+00
   7.8757515e+00   3.0204834e+00   5.1680341e+00
   7.8957916e+00   3.0140809e+00   5.1665323e+00
   7.9158317e+00   2.9822959e+00   5.1396232e+00
   7.9358717e+00   2.9399113e+00   5.1020896e+00
   7.9559118e+00   2.9664680e+00   5.1334726e+00
   7.9759519e+00   3.0024442e+00   5.1742504e+00
   7.9959920e+00   2.8828167e+00   5.0594001e+00
   8.0160321e+00   3.0142379e+00   5.1955740e+00
   8.0360721e+00   2.8604207e+00   5.0464851e+00
   8.0561122e+00   2.8229067e+00   5.0136751e+00
   8.0761523e+00   2.9360468e+00   5.1314950e+00
   8.0961924e+00   2.9461058e+00   5.1462097e+00
   8.1162325e+00   2.9460081e+00   5.1507437e+00
   8.1362725e+00   2.8311310e+00   5.0404745e+00
   8.1563126e+00   2.9203286e+00   5.1342560e+00
   8.1763527e+00   3.0215141e+00   5.2400017e+00
   8.1963928e+00   3.0018746e+00   5.2248988e+00
   8.2164329e+00   3.0139966e+00   5.2415338e+00
   8.2364729e+00   2.9686687e+00   5.2006955e+00
   8.2565130e+00   2.9674927e+00   5.2039856e+00
   8.2765531e+00   2.9219872e+00   5.1629231e+00
   8.2965932e+00   3.0283365e+00   5.2736921e+00
   8.3166333e+00   2.8848323e+00   5.1345844e+00
   8.3366733e+00   2.9749310e+00   5.2290567e+00
   8.3567134e+00   2.9031484e+00   5.1616248e+00
   8.3767535e+00   2.9598299e+00   5.2226341e+00
   8.3967936e+00   2.8780410e+00   5.1451502e+00
   8.4168337e+00   3.0078496e+00   5.2792413e+00
   8.4368737e+00   3.0226873e+00   5.2983389e+00
   8.4569138e+00   3.0328141e+00   5.3127031e+00
   8.4769539e+00   2.8243864e+00   5.1084904e+00
   8.4969940e+00   2.8296939e+00   5.1179906e+00
   8.5170341e+00   2.8440243e+00   5.1364916e+00
   8.5370741e+00   2.9628921e+00   5.2595078e+00
   8.5571142e+00   3.0264278e+00   5.3271699e+00
   8.5771543e+00   2.9841389e+00   5.2889855e+00
   8.5971944e+00   2.8933840e+00   5.2023133e+00
   8.6172345e+00   2.8550377e+00   5.1680279e+00
   8.6372745e+00   2.8663293e+00   5.1833588e+00
   8.6573146e+00   2.8392426e+00   5.1602898e+00
   8.6773547e+00   3.0458033e+00   5.3708467e+00
   8.6973948e+00   3.0539975e+00   5.3830158e+00
   8.7174349e+00   3.0374358e+00   5.3704077e+00
   8.7374749e+00   3.0225722e+00   5.3594764e+00
   8.7575150e+00   2.9060206e+00   5.2468360e+00
   8.7775551e+00   3.0333014e+00   5.3780071e+00
   8.7975952e+00   2.9409534e+00   5.2895284e+00
   8.8176353e+00   3.0477556e+00   5.4001791e+00
   8.8376754e+00   2.9485292e+00   5.3047803e+00
   8.8577154e+00   2.9786385e+00   5.3386967e+00
   8.8777555e+00   2.8736924e+00   5.2375371e+00
   8.8977956e+00   3.0938372e+00   5.4614479e+00
   8.9178357e+00   3.0046387e+00   5.3759950e+00
   8.9378758e+00   3.0568293e+00   5.4319109e+00
   8.9579158e+00   3.0794559e+00   5.4582425e+00
   8.9779559e+00   2.8742496e+00   5.2567212e+00
   8.9979960e+00   2.9935661e+00   5.3797026e+00
   9.0180361e+00   2.9649149e+00   5.3546964e+00
   9.0380762e+00   3.0807632e+00   5.4741698e+00
   9.0581162e+00   2.9562805e+00   5.3532924e+00
   9.0781563e+00   3.0025084e+00   5.4031060e+00
   9.0981964e+00   2.9523041e+00   5.3564677e+00
   9.1182365e+00   3.0963243e+00   5.5040345e+00
   9.1382766e+00   3.0953749e+00   5.5066122e+00
   9.1583166e+00   2.9939609e+00   5.4087060e+00
   9.1783567e+00   2.9043781e+00   5.3226117e+00
   9.1983968e+00   2.9354839e+00   5.3571869e+00
   9.2184369e+00   2.9736414e+00   5.3987948e+00
   9.2384770e+00   3.0618208e+00   5.4904055e+00
   9.2585170e+00   2.9534738e+00   5.3854710e+00
   9.2785571e+00   3.1025506e+00   5.5379413e+00
   9.2985972e+00   2.9346028e+00   5.3733684e+00
   9.3186373e+00   3.0096133e+00   5.4517352e+00
   9.3386774e+00   2.9876358e+00   5.4330954e+00
   9.3587174e+00   2.8896517e+00   5.3384305e+00
   9.3787575e+00   2.9309457e+00   5.3830254e+00
   9.3987976e+00   2.8787119e+00   5.3340742e+00
   9.4188377e+00   2.9307575e+00   5.3893841e+00
   9.4388778e+00   3.0114441e+00   5.4733169e+00
   9.4589178e+00   3.0079509e+00   5.4730519e+00
   9.4789579e+00   2.9947828e+00   5.4630940e+00
   9.4989980e+00   3.0651237e+00   5.5366273e+00
   9.5190381e+00   3.0144466e+00   5.4891247e+00
   9.5390782e+00   3.0891503e+00   5.5669852e+00
   9.5591182e+00   2.9951885e+00   5.4761627e+00
   9.5791583e+00   3.0259121e+00   5.5100079e+00
   9.5991984e+00   3.1139398e+00   5.6011399e+00
   9.6192385e+00   3.0374145e+00   5.5277015e+00
   9.6392786e+00   3.1046600e+00   5.5980166e+00
   9.6593186e+00   2.9776154e+00   5.4740243e+00
   9.6793587e+00   3.0750556e+00   5.5744998e+00
   9.6993988e+00   2.9865321e+00   5.4889945e+00
   9.7194389e+00   3.0498588e+00   5.5553224e+00
   9.7394790e+00   2.9466450e+00   5.4550930e+00
   9.7595190e+00   2.9386442e+00   5.4500597e+00
   9.7795591e+00   3.1050342e+00   5.6194006e+00
   9.7995992e+00   3.0278375e+00   5.5451381e+00
   9.8196393e+00   3.1000104e+00   5.6202287e+00
   9.8396794e+00   3.1122260e+00   5.6353454e+00
   9.8597194e+00   3.0094359e+00   5.5354402e+00
   9.8797595e+00   3.0923378e+00   5.6212105e+00
   9.8997996e+00   2.9580238e+00   5.4897487e+00
   9.9198397e+00   3.1304276e+00   5.6649887e+00
   9.9398798e+00   3.0969999e+00   5.6343810e+00
   9.9599198e+00   2.9293801e+00   5.4695652e+00
   9.9799599e+00   2.9347835e+00   5.4777567e+00
   1.0000000e+01   3.0919876e+00   5.6377331e+00
