0.0 	 0.0 	 0.0 	 01 	 0.5 	 16 
 0.03 	 0.0 	 0.059964006479444595 	 01 	 0.5 	 16 
 0.06 	 0.0 	 0.11971220728891936 	 01 	 0.5 	 16 
 0.09 	 0.0 	 0.17902957342582418 	 01 	 0.5 	 16 
 0.12 	 0.0 	 0.23770262642713458 	 01 	 0.5 	 16 
 0.15 	 0.0 	 0.29552020666133955 	 01 	 0.5 	 16 
 0.18 	 0.0 	 0.35227423327508994 	 01 	 0.5 	 16 
 0.21 	 0.0 	 0.40776045305957015 	 01 	 0.5 	 16 
 0.24 	 0.0 	 0.46177917554148284 	 01 	 0.5 	 16 
 0.27 	 0.0 	 0.5141359916531131 	 01 	 0.5 	 16 
 0.3 	 0.0 	 0.5646424733950354 	 01 	 0.5 	 16 
 0.32999999999999996 	 0.0 	 0.6131168519734337 	 01 	 0.5 	 16 
 0.36 	 0.0 	 0.6593846719714731 	 01 	 0.5 	 16 
 0.39 	 0.0 	 0.7032794192004103 	 01 	 0.5 	 16 
 0.42 	 0.0 	 0.7446431199708593 	 01 	 0.5 	 16 
 0.44999999999999996 	 0.0 	 0.7833269096274833 	 01 	 0.5 	 16 
 0.48 	 0.0 	 0.8191915683009983 	 01 	 0.5 	 16 
 0.51 	 0.0 	 0.852108021949363 	 01 	 0.5 	 16 
 0.54 	 0.0 	 0.8819578068849475 	 01 	 0.5 	 16 
 0.57 	 0.0 	 0.9086334961158832 	 01 	 0.5 	 16 
 0.6 	 0.0 	 0.9320390859672263 	 01 	 0.5 	 16 
 0.63 	 0.0 	 0.9520903415905158 	 01 	 0.5 	 16 
 0.6599999999999999 	 0.0 	 0.9687151001182652 	 01 	 0.5 	 16 
 0.69 	 0.0 	 0.9818535303723597 	 01 	 0.5 	 16 
 0.72 	 0.0 	 0.9914583481916864 	 01 	 0.5 	 16 
 0.75 	 0.0 	 0.9974949866040544 	 01 	 0.5 	 16 
 0.78 	 0.0 	 0.9999417202299663 	 01 	 0.5 	 16 
 0.8099999999999999 	 0.0 	 0.9987897434705241 	 01 	 0.5 	 16 
 0.84 	 0.0 	 0.994043202198076 	 01 	 0.5 	 16 
 0.87 	 0.0 	 0.9857191788355535 	 01 	 0.5 	 16 
 0.8999999999999999 	 0.0 	 0.9738476308781953 	 01 	 0.5 	 16 
 0.9299999999999999 	 0.0 	 0.9584712830789142 	 01 	 0.5 	 16 
 0.96 	 0.0 	 0.9396454736853249 	 01 	 0.5 	 16 
 0.99 	 0.0 	 0.9174379552818098 	 01 	 0.5 	 16 
 1.02 	 0.0 	 0.8919286509533796 	 01 	 0.5 	 16 
 1.05 	 0.0 	 0.8632093666488737 	 01 	 0.5 	 16 
 1.08 	 0.0 	 0.8313834607786831 	 01 	 0.5 	 16 
 1.1099999999999999 	 0.0 	 0.7965654722360868 	 01 	 0.5 	 16 
 1.14 	 0.0 	 0.758880708180922 	 01 	 0.5 	 16 
 1.17 	 0.0 	 0.7184647930691263 	 01 	 0.5 	 16 
 1.2 	 0.0 	 0.675463180551151 	 01 	 0.5 	 16 
 
